port1,port2,cnt,start_lat,start_lon,end_lat,end_lon,text
"Panama Canal - Caribbean,Panama","Champlain Rouses Point, New York",8,9.1438034,-79.7285161,44.993927899999996,-73.36485569999998,"From Panama Canal - Caribbean,Panama to Champlain Rouses Point, New York"
"Panama Canal - Caribbean,Panama","New York/Newark Area, Newark, New Jersey",21,9.1438034,-79.7285161,40.6895314,-74.17446240000001,"From Panama Canal - Caribbean,Panama to New York/Newark Area, Newark, New Jersey"
"Panama Canal - Caribbean,Panama","Norfolk, Virginia",10,9.1438034,-79.7285161,36.8507689,-76.28587259999998,"From Panama Canal - Caribbean,Panama to Norfolk, Virginia"
"Panama Canal - Caribbean,Panama","West Palm Beach, Florida",3,9.1438034,-79.7285161,26.7153424,-80.0533746,"From Panama Canal - Caribbean,Panama to West Palm Beach, Florida"
"Panama Canal  Caribbean,Panama","Buffalo Niagara Falls, New York",54,,,43.08872909999999,-79.05254120000001,"From Panama Canal  Caribbean,Panama to Buffalo Niagara Falls, New York"
"Panama Canal  Caribbean,Panama","Champlain Rouses Point, New York",1,,,44.993927899999996,-73.36485569999998,"From Panama Canal  Caribbean,Panama to Champlain Rouses Point, New York"
"Panama Canal  Caribbean,Panama","New York/Newark Area, Newark, New Jersey",14,,,40.6895314,-74.17446240000001,"From Panama Canal  Caribbean,Panama to New York/Newark Area, Newark, New Jersey"
"Papeete, Tahiti,French Polynesia","Chicago, Illinois",2,-17.551625100000003,-149.55847580000002,41.8781136,-87.62979820000001,"From Papeete, Tahiti,French Polynesia to Chicago, Illinois"
"Papeete, Tahiti,French Polynesia","Oakland, California",17,-17.551625100000003,-149.55847580000002,37.8043637,-122.27111370000002,"From Papeete, Tahiti,French Polynesia to Oakland, California"
"Paranagua,Brazil","El Paso, Texas",2,-25.5148826,-48.522565500000006,31.7618778,-106.48502169999999,"From Paranagua,Brazil to El Paso, Texas"
"Paranagua,Brazil","Houston, Texas",14,-25.5148826,-48.522565500000006,29.7604267,-95.36980279999999,"From Paranagua,Brazil to Houston, Texas"
"Paranagua,Brazil","Santa Teresa, New Mexico",1,-25.5148826,-48.522565500000006,31.855938399999996,-106.6391577,"From Paranagua,Brazil to Santa Teresa, New Mexico"
"Philipsburgh,Netherland Antilles","West Palm Beach, Florida",4,18.0295839,-63.04713709999999,26.7153424,-80.0533746,"From Philipsburgh,Netherland Antilles to West Palm Beach, Florida"
"Piraievs,Greece","Atlanta, Georgia",1,37.9429857,23.6469832,33.7489954,-84.3879824,"From Piraievs,Greece to Atlanta, Georgia"
"Piraievs,Greece","Baltimore, Maryland",2,37.9429857,23.6469832,39.2903848,-76.6121893,"From Piraievs,Greece to Baltimore, Maryland"
"Piraievs,Greece","Buffalo Niagara Falls, New York",1,37.9429857,23.6469832,43.08872909999999,-79.05254120000001,"From Piraievs,Greece to Buffalo Niagara Falls, New York"
"Piraievs,Greece","Chicago, Illinois",67,37.9429857,23.6469832,41.8781136,-87.62979820000001,"From Piraievs,Greece to Chicago, Illinois"
"Piraievs,Greece","Cincinnati, Ohio",7,37.9429857,23.6469832,39.103118200000004,-84.5120196,"From Piraievs,Greece to Cincinnati, Ohio"
"Piraievs,Greece","Cleveland, Ohio",10,37.9429857,23.6469832,41.499320000000004,-81.6943605,"From Piraievs,Greece to Cleveland, Ohio"
"Piraievs,Greece","Columbus, Ohio",13,37.9429857,23.6469832,39.9611755,-82.99879419999998,"From Piraievs,Greece to Columbus, Ohio"
"Piraievs,Greece","Dallas/Ft. Worth Airport, Texas ",8,37.9429857,23.6469832,32.8998091,-97.0403352,"From Piraievs,Greece to Dallas/Ft. Worth Airport, Texas "
"Piraievs,Greece","Detroit, Michigan",12,37.9429857,23.6469832,42.331427000000005,-83.0457538,"From Piraievs,Greece to Detroit, Michigan"
"Piraievs,Greece","Indianapolis, Indiana",1,37.9429857,23.6469832,39.768403,-86.158068,"From Piraievs,Greece to Indianapolis, Indiana"
"Piraievs,Greece","Kansas City, Missouri",4,37.9429857,23.6469832,39.0997265,-94.5785667,"From Piraievs,Greece to Kansas City, Missouri"
"Piraievs,Greece","Memphis, Tennessee",2,37.9429857,23.6469832,35.1495343,-90.0489801,"From Piraievs,Greece to Memphis, Tennessee"
"Piraievs,Greece","Minneapolis St. Paul, Minnesota",2,37.9429857,23.6469832,44.9374831,-93.2009998,"From Piraievs,Greece to Minneapolis St. Paul, Minnesota"
"Piraievs,Greece","Nashville, Tennessee",1,37.9429857,23.6469832,36.1626638,-86.78160159999999,"From Piraievs,Greece to Nashville, Tennessee"
"Piraievs,Greece","New York/Newark Area, Newark, New Jersey",25,37.9429857,23.6469832,40.6895314,-74.17446240000001,"From Piraievs,Greece to New York/Newark Area, Newark, New Jersey"
"Piraievs,Greece","Pittsburgh, Pennsylvania",4,37.9429857,23.6469832,40.44062479999999,-79.9958864,"From Piraievs,Greece to Pittsburgh, Pennsylvania"
"Piraievs,Greece","Port Everglades, Florida",4,37.9429857,23.6469832,26.108991500000002,-80.12232540000001,"From Piraievs,Greece to Port Everglades, Florida"
"Piraievs,Greece","Savannah, Georgia",2,37.9429857,23.6469832,32.0835407,-81.09983419999998,"From Piraievs,Greece to Savannah, Georgia"
"Piraievs,Greece","St. Louis, Missouri",4,37.9429857,23.6469832,38.6270025,-90.1994042,"From Piraievs,Greece to St. Louis, Missouri"
"Piraievs,Greece","St. Louis, Missouri ",19,37.9429857,23.6469832,38.6270025,-90.1994042,"From Piraievs,Greece to St. Louis, Missouri "
"Piraievs,Greece","Winston-Salem, North Carolina",1,37.9429857,23.6469832,36.09985959999999,-80.24421600000001,"From Piraievs,Greece to Winston-Salem, North Carolina"
"Piraievs,Greece","Worcester, Massachusetts",2,37.9429857,23.6469832,42.262593200000005,-71.8022934,"From Piraievs,Greece to Worcester, Massachusetts"
"Point Lisas,Trinidad","Buffalo Niagara Falls, New York",1,10.4077455,-61.492437699999996,43.08872909999999,-79.05254120000001,"From Point Lisas,Trinidad to Buffalo Niagara Falls, New York"
"Point Lisas,Trinidad","Champlain Rouses Point, New York",12,10.4077455,-61.492437699999996,44.993927899999996,-73.36485569999998,"From Point Lisas,Trinidad to Champlain Rouses Point, New York"
"Point Lisas,Trinidad","Savannah, Georgia",9,10.4077455,-61.492437699999996,32.0835407,-81.09983419999998,"From Point Lisas,Trinidad to Savannah, Georgia"
"Port Bustamante,Jamaica","Albany, New York",2,17.9881695,-76.83894129999999,42.65257929999999,-73.7562317,"From Port Bustamante,Jamaica to Albany, New York"
"Port Bustamante,Jamaica","Buffalo Niagara Falls, New York",11,17.9881695,-76.83894129999999,43.08872909999999,-79.05254120000001,"From Port Bustamante,Jamaica to Buffalo Niagara Falls, New York"
"Port Bustamante,Jamaica","Champlain Rouses Point, New York",13,17.9881695,-76.83894129999999,44.993927899999996,-73.36485569999998,"From Port Bustamante,Jamaica to Champlain Rouses Point, New York"
"Port Bustamante,Jamaica","Chicago, Illinois",36,17.9881695,-76.83894129999999,41.8781136,-87.62979820000001,"From Port Bustamante,Jamaica to Chicago, Illinois"
"Port Bustamante,Jamaica","New Orleans, Louisiana",3,17.9881695,-76.83894129999999,29.95106579999999,-90.0715323,"From Port Bustamante,Jamaica to New Orleans, Louisiana"
"Port Bustamante,Jamaica","New York/Newark Area, Newark, New Jersey",136,17.9881695,-76.83894129999999,40.6895314,-74.17446240000001,"From Port Bustamante,Jamaica to New York/Newark Area, Newark, New Jersey"
"Port Bustamante,Jamaica","Philadelphia, Pennsylvania",12,17.9881695,-76.83894129999999,39.9525839,-75.1652215,"From Port Bustamante,Jamaica to Philadelphia, Pennsylvania"
"Port Bustamante,Jamaica","Port Everglades, Florida",2,17.9881695,-76.83894129999999,26.108991500000002,-80.12232540000001,"From Port Bustamante,Jamaica to Port Everglades, Florida"
"Port Bustamante,Jamaica","San Juan, Puerto Rico",6,17.9881695,-76.83894129999999,18.465539399999997,-66.1057355,"From Port Bustamante,Jamaica to San Juan, Puerto Rico"
"Port Bustamante,Jamaica","Savannah, Georgia",23,17.9881695,-76.83894129999999,32.0835407,-81.09983419999998,"From Port Bustamante,Jamaica to Savannah, Georgia"
"Port Bustamante,Jamaica","Tampa, Florida",21,17.9881695,-76.83894129999999,27.950575,-82.4571776,"From Port Bustamante,Jamaica to Tampa, Florida"
"Port Bustamante,Jamaica","West Palm Beach, Florida",24,17.9881695,-76.83894129999999,26.7153424,-80.0533746,"From Port Bustamante,Jamaica to West Palm Beach, Florida"
"Port Bustamante,Jamaica","Worcester, Massachusetts",12,17.9881695,-76.83894129999999,42.262593200000005,-71.8022934,"From Port Bustamante,Jamaica to Worcester, Massachusetts"
"Port Chalmers,New Zealand","Buffalo Niagara Falls, New York",321,-45.81589659999999,170.62135039999998,43.08872909999999,-79.05254120000001,"From Port Chalmers,New Zealand to Buffalo Niagara Falls, New York"
"Port Chalmers,New Zealand","Champlain Rouses Point, New York",92,-45.81589659999999,170.62135039999998,44.993927899999996,-73.36485569999998,"From Port Chalmers,New Zealand to Champlain Rouses Point, New York"
"Port Chalmers,New Zealand","New York/Newark Area, Newark, New Jersey",2,-45.81589659999999,170.62135039999998,40.6895314,-74.17446240000001,"From Port Chalmers,New Zealand to New York/Newark Area, Newark, New Jersey"
"Port Chalmers,New Zealand","Philadelphia, Pennsylvania",3,-45.81589659999999,170.62135039999998,39.9525839,-75.1652215,"From Port Chalmers,New Zealand to Philadelphia, Pennsylvania"
"Port Chalmers,New Zealand","Trout River, New York",34,-45.81589659999999,170.62135039999998,44.99143249999999,-74.3082502,"From Port Chalmers,New Zealand to Trout River, New York"
"Port Elizabeth,South Africa","Baltimore, Maryland",1,-33.7139247,25.5207358,39.2903848,-76.6121893,"From Port Elizabeth,South Africa to Baltimore, Maryland"
"Port Elizabeth,South Africa","Buffalo Niagara Falls, New York",369,-33.7139247,25.5207358,43.08872909999999,-79.05254120000001,"From Port Elizabeth,South Africa to Buffalo Niagara Falls, New York"
"Port Elizabeth,South Africa","Champlain Rouses Point, New York",94,-33.7139247,25.5207358,44.993927899999996,-73.36485569999998,"From Port Elizabeth,South Africa to Champlain Rouses Point, New York"
"Port Elizabeth,South Africa","Detroit, Michigan",3,-33.7139247,25.5207358,42.331427000000005,-83.0457538,"From Port Elizabeth,South Africa to Detroit, Michigan"
"Port Elizabeth,South Africa","New York/Newark Area, Newark, New Jersey",1,-33.7139247,25.5207358,40.6895314,-74.17446240000001,"From Port Elizabeth,South Africa to New York/Newark Area, Newark, New Jersey"
"Port Elizabeth,South Africa","Norfolk, Virginia ",1,-33.7139247,25.5207358,36.8507689,-76.28587259999998,"From Port Elizabeth,South Africa to Norfolk, Virginia "
"Port Elizabeth,South Africa","Trout River, New York",78,-33.7139247,25.5207358,44.99143249999999,-74.3082502,"From Port Elizabeth,South Africa to Trout River, New York"
"Port Lyttelton,New Zealand","Buffalo Niagara Falls, New York",119,-43.607701,172.727997,43.08872909999999,-79.05254120000001,"From Port Lyttelton,New Zealand to Buffalo Niagara Falls, New York"
"Port Lyttelton,New Zealand","Champlain Rouses Point, New York",58,-43.607701,172.727997,44.993927899999996,-73.36485569999998,"From Port Lyttelton,New Zealand to Champlain Rouses Point, New York"
"Port Lyttelton,New Zealand","Philadelphia, Pennsylvania",10,-43.607701,172.727997,39.9525839,-75.1652215,"From Port Lyttelton,New Zealand to Philadelphia, Pennsylvania"
"Port Lyttelton,New Zealand","Savannah, Georgia",3,-43.607701,172.727997,32.0835407,-81.09983419999998,"From Port Lyttelton,New Zealand to Savannah, Georgia"
"Port Natal,South Africa","Baltimore, Maryland",1,-29.85868039999999,31.0218404,39.2903848,-76.6121893,"From Port Natal,South Africa to Baltimore, Maryland"
"Port Natal,South Africa","Brunswick, Georgia",66,-29.85868039999999,31.0218404,31.149952799999998,-81.49148939999998,"From Port Natal,South Africa to Brunswick, Georgia"
"Port Natal,South Africa","Buffalo Niagara Falls, New York",1090,-29.85868039999999,31.0218404,43.08872909999999,-79.05254120000001,"From Port Natal,South Africa to Buffalo Niagara Falls, New York"
"Port Natal,South Africa","Champlain Rouses Point, New York",289,-29.85868039999999,31.0218404,44.993927899999996,-73.36485569999998,"From Port Natal,South Africa to Champlain Rouses Point, New York"
"Port Natal,South Africa","International Falls/Rainer, Minnesota",36,-29.85868039999999,31.0218404,48.4335974,-93.2269014,"From Port Natal,South Africa to International Falls/Rainer, Minnesota"
"Port Natal,South Africa","New York/Newark Area, Newark, New Jersey",41,-29.85868039999999,31.0218404,40.6895314,-74.17446240000001,"From Port Natal,South Africa to New York/Newark Area, Newark, New Jersey"
"Port Natal,South Africa","Portal, North Dakota",8,-29.85868039999999,31.0218404,48.99586370000001,-102.5496127,"From Port Natal,South Africa to Portal, North Dakota"
"Port Natal,South Africa","Savannah, Georgia",2,-29.85868039999999,31.0218404,32.0835407,-81.09983419999998,"From Port Natal,South Africa to Savannah, Georgia"
"Port Natal,South Africa","Trout River, New York",592,-29.85868039999999,31.0218404,44.99143249999999,-74.3082502,"From Port Natal,South Africa to Trout River, New York"
"Port Qasim,Pakistan","Atlanta, Georgia",26,24.7696943,67.3346881,33.7489954,-84.3879824,"From Port Qasim,Pakistan to Atlanta, Georgia"
"Port Qasim,Pakistan","Buffalo Niagara Falls, New York",2760,24.7696943,67.3346881,43.08872909999999,-79.05254120000001,"From Port Qasim,Pakistan to Buffalo Niagara Falls, New York"
"Port Qasim,Pakistan","Champlain Rouses Point, New York",3,24.7696943,67.3346881,44.993927899999996,-73.36485569999998,"From Port Qasim,Pakistan to Champlain Rouses Point, New York"
"Port Qasim,Pakistan","Charleston, South Carolina",4,24.7696943,67.3346881,32.776474900000004,-79.93105120000001,"From Port Qasim,Pakistan to Charleston, South Carolina"
"Port Qasim,Pakistan","Chicago, Illinois",11,24.7696943,67.3346881,41.8781136,-87.62979820000001,"From Port Qasim,Pakistan to Chicago, Illinois"
"Port Qasim,Pakistan","Cincinnati, Ohio",36,24.7696943,67.3346881,39.103118200000004,-84.5120196,"From Port Qasim,Pakistan to Cincinnati, Ohio"
"Port Qasim,Pakistan","Columbus, Ohio",2,24.7696943,67.3346881,39.9611755,-82.99879419999998,"From Port Qasim,Pakistan to Columbus, Ohio"
"Port Qasim,Pakistan","Dallas/Ft. Worth Airport, Texas",1,24.7696943,67.3346881,32.8998091,-97.0403352,"From Port Qasim,Pakistan to Dallas/Ft. Worth Airport, Texas"
"Port Qasim,Pakistan","Detroit, Michigan",1,24.7696943,67.3346881,42.331427000000005,-83.0457538,"From Port Qasim,Pakistan to Detroit, Michigan"
"Port Qasim,Pakistan","Indianapolis, Indiana",4,24.7696943,67.3346881,39.768403,-86.158068,"From Port Qasim,Pakistan to Indianapolis, Indiana"
"Port Qasim,Pakistan","Memphis, Tennessee",1,24.7696943,67.3346881,35.1495343,-90.0489801,"From Port Qasim,Pakistan to Memphis, Tennessee"
"Port Qasim,Pakistan","New York/Newark Area, Newark, New Jersey",3,24.7696943,67.3346881,40.6895314,-74.17446240000001,"From Port Qasim,Pakistan to New York/Newark Area, Newark, New Jersey"
"Port Qasim,Pakistan","Norfolk, Virginia",1,24.7696943,67.3346881,36.8507689,-76.28587259999998,"From Port Qasim,Pakistan to Norfolk, Virginia"
"Port Qasim,Pakistan","Norfolk, Virginia ",1,24.7696943,67.3346881,36.8507689,-76.28587259999998,"From Port Qasim,Pakistan to Norfolk, Virginia "
"Port Qasim,Pakistan","Savannah, Georgia",1,24.7696943,67.3346881,32.0835407,-81.09983419999998,"From Port Qasim,Pakistan to Savannah, Georgia"
"Port Qasim,Pakistan","St. Louis, Missouri",1,24.7696943,67.3346881,38.6270025,-90.1994042,"From Port Qasim,Pakistan to St. Louis, Missouri"
"Port Qasim,Pakistan","Trout River, New York",235,24.7696943,67.3346881,44.99143249999999,-74.3082502,"From Port Qasim,Pakistan to Trout River, New York"
"Port Qasim,Pakistan","Vicksburg, Mississippi (Include Jackson Municipal Airport)",8,24.7696943,67.3346881,32.3122283,-90.07642170000001,"From Port Qasim,Pakistan to Vicksburg, Mississippi (Include Jackson Municipal Airport)"
"Port Redon,Vietnam","New York/Newark Area, Newark, New Jersey",4,,,40.6895314,-74.17446240000001,"From Port Redon,Vietnam to New York/Newark Area, Newark, New Jersey"
"Port Redon,Vietnam","Savannah, Georgia",1,,,32.0835407,-81.09983419999998,"From Port Redon,Vietnam to Savannah, Georgia"
"Port Said,Egypt","Buffalo Niagara Falls, New York",37,31.2652893,32.301866100000005,43.08872909999999,-79.05254120000001,"From Port Said,Egypt to Buffalo Niagara Falls, New York"
"Port Said,Egypt","Chicago, Illinois",3,31.2652893,32.301866100000005,41.8781136,-87.62979820000001,"From Port Said,Egypt to Chicago, Illinois"
"Port Said,Egypt","New York/Newark Area, Newark, New Jersey",26,31.2652893,32.301866100000005,40.6895314,-74.17446240000001,"From Port Said,Egypt to New York/Newark Area, Newark, New Jersey"
"Port Said,Egypt","Trout River, New York",4,31.2652893,32.301866100000005,44.99143249999999,-74.3082502,"From Port Said,Egypt to Trout River, New York"
"Port Swettenham,Malaysia","Atlanta, Georgia",29,2.999852,101.39283,33.7489954,-84.3879824,"From Port Swettenham,Malaysia to Atlanta, Georgia"
"Port Swettenham,Malaysia","Birmingham, Alabama",5,2.999852,101.39283,33.5206608,-86.80248999999998,"From Port Swettenham,Malaysia to Birmingham, Alabama"
"Port Swettenham,Malaysia","Buffalo Niagara Falls, New York",17,2.999852,101.39283,43.08872909999999,-79.05254120000001,"From Port Swettenham,Malaysia to Buffalo Niagara Falls, New York"
"Port Swettenham,Malaysia","Calexico-East, California",45,2.999852,101.39283,32.6752467,-115.3888223,"From Port Swettenham,Malaysia to Calexico-East, California"
"Port Swettenham,Malaysia","Champlain Rouses Point, New York",19,2.999852,101.39283,44.993927899999996,-73.36485569999998,"From Port Swettenham,Malaysia to Champlain Rouses Point, New York"
"Port Swettenham,Malaysia","Chicago, Illinois",443,2.999852,101.39283,41.8781136,-87.62979820000001,"From Port Swettenham,Malaysia to Chicago, Illinois"
"Port Swettenham,Malaysia","Cincinnati, Ohio",1,2.999852,101.39283,39.103118200000004,-84.5120196,"From Port Swettenham,Malaysia to Cincinnati, Ohio"
"Port Swettenham,Malaysia","Cleveland, Ohio",3,2.999852,101.39283,41.499320000000004,-81.6943605,"From Port Swettenham,Malaysia to Cleveland, Ohio"
"Port Swettenham,Malaysia","Columbus, Ohio",2,2.999852,101.39283,39.9611755,-82.99879419999998,"From Port Swettenham,Malaysia to Columbus, Ohio"
"Port Swettenham,Malaysia","Dallas/Ft. Worth Airport, Texas",6,2.999852,101.39283,32.8998091,-97.0403352,"From Port Swettenham,Malaysia to Dallas/Ft. Worth Airport, Texas"
"Port Swettenham,Malaysia","Dallas/Ft. Worth Airport, Texas ",25,2.999852,101.39283,32.8998091,-97.0403352,"From Port Swettenham,Malaysia to Dallas/Ft. Worth Airport, Texas "
"Port Swettenham,Malaysia","Denver, Coloroda",2,2.999852,101.39283,39.739235799999996,-104.990251,"From Port Swettenham,Malaysia to Denver, Coloroda"
"Port Swettenham,Malaysia","Detroit, Michigan",9,2.999852,101.39283,42.331427000000005,-83.0457538,"From Port Swettenham,Malaysia to Detroit, Michigan"
"Port Swettenham,Malaysia","El Paso, Texas",20,2.999852,101.39283,31.7618778,-106.48502169999999,"From Port Swettenham,Malaysia to El Paso, Texas"
"Port Swettenham,Malaysia","Houston, Texas",49,2.999852,101.39283,29.7604267,-95.36980279999999,"From Port Swettenham,Malaysia to Houston, Texas"
"Port Swettenham,Malaysia","International Falls/Rainer, Minnesota",5,2.999852,101.39283,48.4335974,-93.2269014,"From Port Swettenham,Malaysia to International Falls/Rainer, Minnesota"
"Port Swettenham,Malaysia","Kansas City, Missouri",11,2.999852,101.39283,39.0997265,-94.5785667,"From Port Swettenham,Malaysia to Kansas City, Missouri"
"Port Swettenham,Malaysia","Laredo, Texas",53,2.999852,101.39283,27.530567100000003,-99.4803241,"From Port Swettenham,Malaysia to Laredo, Texas"
"Port Swettenham,Malaysia","Long Beach, California",1,2.999852,101.39283,33.770050399999995,-118.1937395,"From Port Swettenham,Malaysia to Long Beach, California"
"Port Swettenham,Malaysia","Los Angeles, California",1,2.999852,101.39283,34.0522342,-118.24368490000002,"From Port Swettenham,Malaysia to Los Angeles, California"
"Port Swettenham,Malaysia","Memphis, Tennessee",162,2.999852,101.39283,35.1495343,-90.0489801,"From Port Swettenham,Malaysia to Memphis, Tennessee"
"Port Swettenham,Malaysia","Memphis, Tennessee ",18,2.999852,101.39283,35.1495343,-90.0489801,"From Port Swettenham,Malaysia to Memphis, Tennessee "
"Port Swettenham,Malaysia","Miami, Florida",1,2.999852,101.39283,25.7616798,-80.1917902,"From Port Swettenham,Malaysia to Miami, Florida"
"Port Swettenham,Malaysia","Milwaukee, Wisconsin",1,2.999852,101.39283,43.0389025,-87.9064736,"From Port Swettenham,Malaysia to Milwaukee, Wisconsin"
"Port Swettenham,Malaysia","Minneapolis St. Paul, Minnesota",2,2.999852,101.39283,44.9374831,-93.2009998,"From Port Swettenham,Malaysia to Minneapolis St. Paul, Minnesota"
"Port Swettenham,Malaysia","Nashville, Tennessee",2,2.999852,101.39283,36.1626638,-86.78160159999999,"From Port Swettenham,Malaysia to Nashville, Tennessee"
"Port Swettenham,Malaysia","New Orleans, Louisiana",2,2.999852,101.39283,29.95106579999999,-90.0715323,"From Port Swettenham,Malaysia to New Orleans, Louisiana"
"Port Swettenham,Malaysia","New York/Newark Area, Newark, New Jersey",14,2.999852,101.39283,40.6895314,-74.17446240000001,"From Port Swettenham,Malaysia to New York/Newark Area, Newark, New Jersey"
"Port Swettenham,Malaysia","Nogales, Arizona",5,2.999852,101.39283,31.340377500000002,-110.93425320000001,"From Port Swettenham,Malaysia to Nogales, Arizona"
"Port Swettenham,Malaysia","Norfolk, Virginia",11,2.999852,101.39283,36.8507689,-76.28587259999998,"From Port Swettenham,Malaysia to Norfolk, Virginia"
"Port Swettenham,Malaysia","Norfolk, Virginia ",14,2.999852,101.39283,36.8507689,-76.28587259999998,"From Port Swettenham,Malaysia to Norfolk, Virginia "
"Port Swettenham,Malaysia","Otay Mesa Station, California",539,2.999852,101.39283,32.5482076,-116.9745563,"From Port Swettenham,Malaysia to Otay Mesa Station, California"
"Port Swettenham,Malaysia","Sacramento International Airport, Sacramento, California",10,2.999852,101.39283,38.695085399999996,-121.59006480000001,"From Port Swettenham,Malaysia to Sacramento International Airport, Sacramento, California"
"Port Swettenham,Malaysia","Salt Lake City, Utah",2,2.999852,101.39283,40.760779299999996,-111.89104740000002,"From Port Swettenham,Malaysia to Salt Lake City, Utah"
"Port Swettenham,Malaysia","San Antonio, Texas",10,2.999852,101.39283,29.4241219,-98.4936282,"From Port Swettenham,Malaysia to San Antonio, Texas"
"Port Swettenham,Malaysia","San Francisco, California",32,2.999852,101.39283,37.7749295,-122.4194155,"From Port Swettenham,Malaysia to San Francisco, California"
"Port Swettenham,Malaysia","San Luis, Arizona",48,2.999852,101.39283,32.486999600000004,-114.78217959999999,"From Port Swettenham,Malaysia to San Luis, Arizona"
"Port Swettenham,Malaysia","Savannah, Georgia",1,2.999852,101.39283,32.0835407,-81.09983419999998,"From Port Swettenham,Malaysia to Savannah, Georgia"
"Port Swettenham,Malaysia","Seattle, Washington",1,2.999852,101.39283,47.6062095,-122.33207079999998,"From Port Swettenham,Malaysia to Seattle, Washington"
"Port Swettenham,Malaysia","St. Louis, Missouri",4,2.999852,101.39283,38.6270025,-90.1994042,"From Port Swettenham,Malaysia to St. Louis, Missouri"
"Port Swettenham,Malaysia","Tulsa, Oklahoma",3,2.999852,101.39283,36.1539816,-95.992775,"From Port Swettenham,Malaysia to Tulsa, Oklahoma"
"Port do Pecem,Brazil","Buffalo Niagara Falls, New York",376,-3.5522452000000007,-38.831898200000005,43.08872909999999,-79.05254120000001,"From Port do Pecem,Brazil to Buffalo Niagara Falls, New York"
"Port do Pecem,Brazil","Champlain Rouses Point, New York",178,-3.5522452000000007,-38.831898200000005,44.993927899999996,-73.36485569999998,"From Port do Pecem,Brazil to Champlain Rouses Point, New York"
"Port do Pecem,Brazil","Charleston, South Carolina",4,-3.5522452000000007,-38.831898200000005,32.776474900000004,-79.93105120000001,"From Port do Pecem,Brazil to Charleston, South Carolina"
"Port do Pecem,Brazil","Chicago, Illinois",6,-3.5522452000000007,-38.831898200000005,41.8781136,-87.62979820000001,"From Port do Pecem,Brazil to Chicago, Illinois"
"Port do Pecem,Brazil","Cincinnati, Ohio",1,-3.5522452000000007,-38.831898200000005,39.103118200000004,-84.5120196,"From Port do Pecem,Brazil to Cincinnati, Ohio"
"Port do Pecem,Brazil","Cleveland, Ohio",1,-3.5522452000000007,-38.831898200000005,41.499320000000004,-81.6943605,"From Port do Pecem,Brazil to Cleveland, Ohio"
"Port do Pecem,Brazil","Detroit, Michigan",4,-3.5522452000000007,-38.831898200000005,42.331427000000005,-83.0457538,"From Port do Pecem,Brazil to Detroit, Michigan"
"Port do Pecem,Brazil","Kansas City, Missouri",1,-3.5522452000000007,-38.831898200000005,39.0997265,-94.5785667,"From Port do Pecem,Brazil to Kansas City, Missouri"
"Port do Pecem,Brazil","Long Beach, California",1,-3.5522452000000007,-38.831898200000005,33.770050399999995,-118.1937395,"From Port do Pecem,Brazil to Long Beach, California"
"Port do Pecem,Brazil","Los Angeles, California",11,-3.5522452000000007,-38.831898200000005,34.0522342,-118.24368490000002,"From Port do Pecem,Brazil to Los Angeles, California"
"Port do Pecem,Brazil","Minneapolis St. Paul, Minnesota",1,-3.5522452000000007,-38.831898200000005,44.9374831,-93.2009998,"From Port do Pecem,Brazil to Minneapolis St. Paul, Minnesota"
"Port do Pecem,Brazil","New York/Newark Area, Newark, New Jersey",4,-3.5522452000000007,-38.831898200000005,40.6895314,-74.17446240000001,"From Port do Pecem,Brazil to New York/Newark Area, Newark, New Jersey"
"Port do Pecem,Brazil","Norfolk, Virginia",4,-3.5522452000000007,-38.831898200000005,36.8507689,-76.28587259999998,"From Port do Pecem,Brazil to Norfolk, Virginia"
"Port do Pecem,Brazil","Philadelphia, Pennsylvania",1,-3.5522452000000007,-38.831898200000005,39.9525839,-75.1652215,"From Port do Pecem,Brazil to Philadelphia, Pennsylvania"
"Port do Pecem,Brazil","Port Everglades, Florida",5,-3.5522452000000007,-38.831898200000005,26.108991500000002,-80.12232540000001,"From Port do Pecem,Brazil to Port Everglades, Florida"
"Port do Pecem,Brazil","Seattle, Washington",2,-3.5522452000000007,-38.831898200000005,47.6062095,-122.33207079999998,"From Port do Pecem,Brazil to Seattle, Washington"
"Port of Spain,Trinidad","Buffalo Niagara Falls, New York",2,10.6549013,-61.50192559999999,43.08872909999999,-79.05254120000001,"From Port of Spain,Trinidad to Buffalo Niagara Falls, New York"
"Port of Spain,Trinidad","Jacksonville, Florida",1,10.6549013,-61.50192559999999,30.3321838,-81.65565099999998,"From Port of Spain,Trinidad to Jacksonville, Florida"
"Port of Spain,Trinidad","New York/Newark Area, Newark, New Jersey",16,10.6549013,-61.50192559999999,40.6895314,-74.17446240000001,"From Port of Spain,Trinidad to New York/Newark Area, Newark, New Jersey"
"Porto de Leixoes,Portugal","Port Everglades, Florida",10,41.1774154,-8.7009188,26.108991500000002,-80.12232540000001,"From Porto de Leixoes,Portugal to Port Everglades, Florida"
"Poti,Georgia","New York/Newark Area, Newark, New Jersey",1,42.1582596,41.67137,40.6895314,-74.17446240000001,"From Poti,Georgia to New York/Newark Area, Newark, New Jersey"
"Progreso,Mexico","Houston, Texas",637,21.2811908,-89.66516279999998,29.7604267,-95.36980279999999,"From Progreso,Mexico to Houston, Texas"
"Providenciales,Turks and Caicos Islands","Miami, Florida",1,21.7737654,-72.271908,25.7616798,-80.1917902,"From Providenciales,Turks and Caicos Islands to Miami, Florida"
